GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
G. K-12 / 3501 +,UNION,5290,UNION TWP,87.2,34,68737,25,77.1,47,72498,42
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,85.5,38,73981,50,88.9,25,74517,51
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,66,86,68561,23,69.7,76,68561,24
H. 7-12 / 9-12,,,7-12 Average,84.5,,70562,,83.2,,71075,
H. 7-12 / 9-12,,,9-12 Average,89.5,,77761,,85.4,,78690,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,102.7,10,72786,17,100.9,8,76010,25
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,82.2,25,87874,42,78.8,29,86937,42
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,123.6,4,101353,47,140.6,1,101353,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,112.4,7,81342,32,102,7,83053,34
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,52.1,46,91280,44,49.2,46,90963,43
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,72.4,38,79801,30,72.3,34,81983,32
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,94.7,13,63882,10,94.6,14,62104,7
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,87.9,18,83623,37,87.6,17,95449,45
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,80.3,27,75456,21,79.3,28,75246,22
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,89.1,17,70911,15,98.4,11,74059,20
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,109,8,80052,31,114,3,84932,39
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,98,11,58998,4,94.2,15,66710,8
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,1094.7,1,70551,14,107.9,4,73851,19
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,75.7,33,59100,5,75.2,32,61700,6
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,75.2,34,68196,12,69.3,38,71114,15
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,178.4,2,74752,19,99.7,9,75433,23
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,85.2,19,87591,41,86.8,18,80557,31
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,97.2,12,54900,1,99.3,10,57750,2
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,61.3,43,60000,7,69.9,37,59233,4
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,117.2,5,56531,2,106,5,55140,1
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,90,16,75967,22,84.7,22,68810,12
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,77.5,30,79145,28,76.1,31,73693,18
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,74.6,36,60453,8,74.9,33,67035,9
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,70.6,39,68470,13,68.2,39,70493,14
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,55.1,45,68055,11,46.2,47,76755,27
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,127.3,3,82695,35,117.6,2,84180,35
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,47.9,47,61355,9,50.7,45,67742,10
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,68.3,40,85325,38,64.7,42,78250,28
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,62.5,42,79750,29,62,43,72725,16
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,74.9,35,78288,26,71.3,35,92914,44
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,81,26,92975,45,78.6,30,96400,46
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,82.4,24,77744,25,81.9,26,69699,13
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,66.4,41,79053,27,68.1,40,79001,29
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,84.1,23,98145,46,85.8,19,76615,26
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,92.7,15,72300,16,83.8,24,73035,17
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,61.1,44,59641,6,60.5,44,60162,5
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,93.2,14,74920,20,96.7,12,75130,21
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,73.1,37,76803,24,70.4,36,79155,30
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,106.1,9,76049,23,84.5,23,68283,11
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,115.1,6,85962,39,102.1,6,84678,38
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,84.3,22,81987,34,92,16,85877,40
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,80.2,28,81426,33,85.1,21,83024,33
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,84.8,20,86295,40,85.8,19,86295,41
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,77.6,29,73775,18,82.9,25,75479,24
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,76.8,31,91175,43,95.8,13,84500,36
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,76.5,32,57925,3,66,41,59085,3
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,84.6,21,83161,36,81,27,84573,37
I. CSSD,,,CSSD Average,7.9,,71088,,8.8,,77646,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,13,2,83689,8,13.1,3,81822,7
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,4.7,7,82830,7,4.1,7,81710,6
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,8.7,5,68332,4,9.6,5,69552,4
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,9.5,4,76101,5,9.9,4,77421,5
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,12,3,50000,1,429.4,1,63751,3
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,8,6,82230,6,8.4,6,84675,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,4.7,7,52100,2,3.8,8,52201,2
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,20.5,1,62090,3,26.3,2,42208,1
J. VOC,,,VOCATIONAL Average,87.8,,73907,,84.2,,72164,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,130,5,57553,5,143.3,4,57553,4
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,65.8,19,84528,19,65,20,75456,16
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,84.9,13,72223,12,81.9,12,69972,13
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,67.9,17,69520,11,68.1,17,72513,14
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,128.6,6,75636,15,121,6,75636,17
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,98.7,10,62070,8,94.4,8,62423,8
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,71.5,16,84000,18,71.1,15,85495,20
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,124.3,7,79902,16,187.9,1,82720,18
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,97.1,11,80972,17,84.6,11,69715,12
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,178.9,2,41191,1,92.7,9,50725,2
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,100.1,9,61727,7,130,5,64807,10
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,61.9,21,85769,20,70.6,16,84993,19
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,81.3,14,58909,6,79,14,58748,5
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,106.5,8,74619,14,87.6,10,68864,11
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,1759.5,1,53962,2,111.9,7,61922,7
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,66.7,18,95246,21,65.8,19,97311,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,153.7,3,62978,9,163.1,2,64238,9
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,77.8,15,72669,13,63.8,21,72669,15
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,63.2,20,68587,10,68.1,17,61621,6
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,150.7,4,56430,4,159.6,3,57432,3
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,87.9,12,56173,3,80.3,13,48328,1
K. CHARTER,,,CHARTER Average,154,,54250,,136,,55514,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,189,16,47474,17,210,17,49848,28
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,87.1,44,52000,28,116.7,40,62000,57
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,165,18,56500,38,176,22,61570,56
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,360,6,63786,49,,,,
K. CHARTER,BERGEN,7890,Teaneck Community CS,212.5,13,16000,2,212.5,16,16000,1
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,,,,,144,29,48000,18
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,97.5,36,35175,9,100,49,35703,9
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,120,27,52000,28,,,,
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,,,55000,32,,,,
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,240,11,64000,50,240,10,66000,63
K. CHARTER,CAMDEN,6063,Camden Community Charter School,,,,,,,,
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,97.5,36,45500,14,119.5,38,47500,15
K. CHARTER,CAMDEN,6086,Hope Community CS,,,,,132,31,50000,30
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,186.5,21,48250,21
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,49,52,49000,21,34.5,73,50000,30
K. CHARTER,CAMDEN,6215,Camden's Promise CS,153.3,23,70800,59,91.8,54,49500,25
K. CHARTER,CAMDEN,6232,Environment Community CS,625,1,56485,37,162.1,27,49825,27
K. CHARTER,CAMDEN,6240,Freedom Academy CS,,,,,233,12,60000,52
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,306,9,48387,18,122.4,35,49272,24
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,585,2,55925,35,421.3,3,55000,41
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,,,,,264,8,42000,13
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,,,,,,,,
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,,,,,57,71,52250,35
K. CHARTER,ESSEX,6020,Pride Academy Charter School,88,43,55417,33,88,58,57063,45
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,90,42,48750,20,90,55,44779,14
K. CHARTER,ESSEX,6029,Newark Educators Charter School,100,34,60000,43,95,52,55000,41
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,59.4,70,41280,11
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,65.9,68,53560,38
K. CHARTER,ESSEX,6053,Great Oaks Charter School,,,56000,36,130.5,32,60000,52
K. CHARTER,ESSEX,6057,People's Preparatory Charter School,,,65000,52,71.3,64,60913,54
K. CHARTER,ESSEX,6058,Roseville Community CS,,,49925,22,128.5,33,69386,70
K. CHARTER,ESSEX,6059,Newark Prep,375,5,57250,40,150,28,49919,29
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,,,,
K. CHARTER,ESSEX,6094,Phillips Academy Charter School,,,,,112.7,42,59100,51
K. CHARTER,ESSEX,6320,Discovery CS,,,,,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,99.2,35,15000,1,110.7,44,39336,10
K. CHARTER,ESSEX,6665,Gray CS,158,21,77000,60,320,5,75000,73
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,93.6,38,63201,48,111,43,65759,62
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,140,24,64903,51,190,19,67880,68
K. CHARTER,ESSEX,7280,Greater Newark CS,58.3,51,69023,57,113,41,67702,67
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,248.5,10,59287,42,229,13,58255,47
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,439,4,63000,47,205.5,18,59000,49
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,178.8,17,67500,56,101.5,48,63851,61
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,350.6,7,34500,8,175.4,24,24700,5
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,92.8,40,51375,26,121.5,36,63173,60
K. CHARTER,ESSEX,8065,University Heights CS,112,31,60500,46,176,22,63000,59
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,58.5,50,23360,5,68.3,67,28943,8
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,,,,
K. CHARTER,HUDSON,6064,Dr Lena Edwards Academic CS,,,51500,27,97.8,51,61380,55
K. CHARTER,HUDSON,6068,M E T S Charter School,,,60000,43,479,2,48000,18
K. CHARTER,HUDSON,6082,Beloved Community Charter School,120,27,44000,12,119.5,38,53500,37
K. CHARTER,HUDSON,6093,Jersey City Global CS,,,,,,,,
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,92.9,39,30000,7,75.8,63,67600,66
K. CHARTER,HUDSON,6720,Hoboken CS,134.5,25,47151,16,218.4,15,25145,7
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,198,15,48389,19,297,6,47862,16
K. CHARTER,HUDSON,6915,Jersey City Golden Door,164.3,19,65345,54,106.4,45,67483,65
K. CHARTER,HUDSON,7115,Learning Community CS,91.6,41,65766,55,81.8,60,68037,69
K. CHARTER,HUDSON,7830,Soaring Heights CS,231,12,50223,23,,,,
K. CHARTER,HUDSON,8060,University Academy CS,74.1,45,58500,41,61.8,69,58568,48
K. CHARTER,MERCER,6017,Foundation Academy CS,103.2,33,55500,34,273,7,70807,72
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,,,,,125,34,58000,46
K. CHARTER,MERCER,6810,International CS of Trenton,60,49,44460,13,90,55,47925,17
K. CHARTER,MERCER,7500,Pace CS of Hamilton,,,,,,,,
K. CHARTER,MERCER,7540,Princeton CS,348,8,65000,52,348,4,67000,64
K. CHARTER,MERCER,8140,Village CS,,,,,120,37,59000,49
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,1654.2,1,54000,40
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,134.2,30,24000,4
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,,,,,190,19,62296,58
K. CHARTER,MONMOUTH,6010,Academy Charter High School,72.3,46,56812,39,56.5,72,53974,39
K. CHARTER,MONMOUTH,6740,Hope Academy CS,25.3,53,43574,11,69,66,48000,18
K. CHARTER,MONMOUTH,7720,The Red Bank CS,72.2,47,22000,4,69.2,65,22000,3
K. CHARTER,MORRIS,8050,Unity CS,157.5,22,25000,6,166.7,26,25000,6
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,578,3,70000,58,225,14,70000,71
K. CHARTER,PASSAIC,6079,John P Holland Charter School,,,,,93.5,53,52316,36
K. CHARTER,PASSAIC,6080,Passaic Arts and Science CS,,,51000,24,240,10,49500,25
K. CHARTER,PASSAIC,6096,Paterson Arts and Science CS,,,,,,,,
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,,,,,,,,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,118.7,29,53000,31,104.4,46,55163,43
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,109.3,32,51005,25,99,50,55277,44
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,210,14,60000,43,252,9,50000,30
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,112.5,30,52399,30,90,55,50489,33
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,,,,,80,61,48960,22
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,77,62,41846,12
K. CHARTER,UNION,7600,Queen City Academy CS,126,26,42108,10,83.7,59,51500,34
K. CHARTER,UNION,8010,Union County TEAMS CS,159,20,47144,15,171.5,25,49226,23
K. CHARTER,WARREN,7727,Ridge and Valley CS,70.1,48,21060,3,102.5,47,18000,2
