CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
MIDDLESEX,1140,DUNELLEN BORO,17200797,1177.2,14611,3,18029237,1169.3,15418,6,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,1170,EAST BRUNSWICK TWP,148061431,8316.5,17803,55,158492221,8268,19169,64,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,1290,EDISON TWP,235425453,14414.7,16332,32,239528718,14567.6,16443,22,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,2150,HIGHLAND PARK BORO,30379471,1506.4,20167,41,32208192,1566.7,20558,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,2370,JAMESBURG BORO,13334874,895.5,14891,7,14134315,888,15917,11,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3120,METUCHEN BORO,37140268,2163.7,17165,36,39536028,2131.9,18545,43,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,3140,MIDDLESEX BORO,33042814,2171.3,15218,8,35154204,2163,16253,13,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,46188145,2001.6,23075,13,48968814,2046,23934,14,Q. COUNTY VOC,QCOUNTYVOC
MIDDLESEX,3220,MILLTOWN BORO,14843009,962.1,15428,8,15441917,969.6,15927,12,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,3290,MONROE TWP,108135559,5915.4,18280,65,113103570,6077,18612,53,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3530,NEW BRUNSWICK CITY,181833657,9002.2,20199,84,208719270,9241,22586,93,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3620,NORTH BRUNSWICK TWP,94755415,6125.6,15469,18,98076883,6195.8,15830,11,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,3845,OLD BRIDGE TWP,150378856,9299.4,16171,29,156490523,9195.4,17018,27,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4090,PERTH AMBOY CITY,187040377,10689.5,17498,50,209035821,10676.9,19578,69,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4130,PISCATAWAY TWP,112129162,7340.6,15275,15,115345653,7396.9,15594,9,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4660,SAYREVILLE BORO,88868310,6076.7,14624,6,93284056,6027.9,15475,8,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4830,SOUTH AMBOY CITY,17457138,1185.6,14724,4,18645942,1170.6,15928,7,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,4860,SOUTH BRUNSWICK TWP,140456697,9116,15408,17,143304195,8976.6,15964,13,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,4910,SOUTH PLAINFIELD BORO,56336818,3669.1,15354,11,60778517,3597.7,16894,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,4920,SOUTH RIVER BORO,31775311,2353.1,13504,1,34055086,2370.7,14365,1,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MIDDLESEX,4970,SPOTSWOOD,28252136,1803.5,15665,10,30737102,1831.3,16785,13,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,5850,WOODBRIDGE TWP,208696857,13284.8,15710,22,215098213,13453,15989,14,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,6032,ACADEMY FOR URBAN LEADERSHIP CHARTER HIG,2728511,199,13711,20,4062238,296.8,13687,22,O. CHARTER,OCHARTER
MIDDLESEX,6041,HATIKVAH INTERNATIONAL ACADEMY CHARTER S,1871514,148.4,12611,12,2266295,192.4,11779,7,O. CHARTER,OCHARTER
MIDDLESEX,6635,GREATER BRUNSWICK CHARTER SCHOOL,5334097,328.9,16218,43,6163665,354.5,17387,57,O. CHARTER,OCHARTER
MONMOUTH,100,ASBURY PARK CITY,76702610,2516.1,30485,68,76685941,2486.2,30845,68,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,130,ATLANTIC HIGHLANDS BORO,5707881,328.3,17387,36,5896918,322.3,18294,32,A. K-6|K-6,AK-6K-6
MONMOUTH,180,AVON BORO,4016121,197.9,20296,50,4040669,202.5,19957,44,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,270,BELMAR BORO,12482371,710.5,17569,34,12522174,714.6,17523,25,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,500,BRADLEY BEACH BORO,7275989,372.3,19542,47,7745784,385.4,20099,45,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,560,BRIELLE BORO,13936096,877.2,15887,14,13982213,866.2,16142,13,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,945,COLTS NECK TWP,24594399,1200.8,20482,83,25471077,1115.4,22835,83,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1000,DEAL BORO,3675444,136.2,26981,67,4028042,159.4,25266,65,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,1260,EATONTOWN BORO,21297807,1056.5,20160,82,22216431,1092.4,20337,78,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1440,FAIR HAVEN BORO,14160676,1025.2,13813,8,15237208,1045,14581,9,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1490,FARMINGDALE BORO,2510297,154.1,16291,18,2714044,150.8,17995,34,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,1640,FREEHOLD BORO,22060903,1490.8,14798,16,23932260,1532.2,15619,15,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,1650,FREEHOLD REGIONAL,185629144,11230.3,16529,4,192555265,11413,16872,3,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,1660,FREEHOLD TWP,70431499,4299.5,16381,45,74806103,4176.2,17912,55,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2105,HAZLET TWP,51595829,3214.5,16051,17,52257340,3180.3,16432,17,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2120,HENRY HUDSON REGIONAL,9630637,368.4,26142,46,9971452,355.3,28066,47,"F. G7-12|7-12,9-12",FG7-127-129-12
MONMOUTH,2160,HIGHLANDS BORO,4068600,195.1,20849,53,4418549,176.9,24982,56,A. K-6|K-6,AK-6K-6
MONMOUTH,2230,HOLMDEL TWP,60278855,3183.6,18934,56,62782443,3109.6,20190,59,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,2290,HOWELL TWP,114752101,6555.7,17504,63,120178726,6411.9,18743,68,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2400,KEANSBURG BORO,44051713,1695.4,25984,48,46799818,1535.2,30485,49,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2430,KEYPORT BORO,20468237,1135.5,18027,31,19870114,1091,18213,27,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,2720,LITTLE SILVER BORO,13074003,811.9,16104,39,14374628,841.7,17078,38,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2770,LONG BRANCH CITY,113107118,5389.3,20987,89,115805473,5457.3,21220,87,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,81148002,5220.1,15545,24,86833367,5136.7,16904,35,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,2930,MANASQUAN BORO,26991385,1676.6,16099,13,28364085,1604.5,17678,24,"L. K-12|K-12,0-1800",LK-12K-120-1800
MONMOUTH,3030,MARLBORO TWP,84918489,5644.6,15044,21,90186421,5492.2,16421,27,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,63682430,3917.7,16255,30,66491452,3812,17443,35,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3160,MIDDLETOWN TWP,162616073,10187.4,15962,27,172497688,10053.2,17159,29,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3200,MILLSTONE TWP,37927242,2118.7,17901,71,38971088,2024.9,19246,72,"K. K-12|K-8,751+",KK-12K-8751plus
MONMOUTH,3250,MONMOUTH BEACH BORO,4346010,314.7,13810,1,4607970,284.3,16209,11,"C. K-8|K-8,0-400",CK-8K-80-400
MONMOUTH,3260,MONMOUTH CO VOCATIONAL,46294139,2163.8,21395,9,51241444,2138.6,23960,15,Q. COUNTY VOC,QCOUNTYVOC
MONMOUTH,3270,MONMOUTH REGIONAL,26563870,1016.5,26133,45,26783145,1023.1,26178,44,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,3500,NEPTUNE CITY,8738268,571.7,15286,6,9177335,588.6,15593,5,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,3510,NEPTUNE TWP,103496980,4485.7,23073,97,102187868,4565.9,22381,90,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3810,OCEAN TWP,73717423,3980.7,18519,68,77108787,3862.5,19963,73,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,3830,OCEANPORT BORO,10393193,649.3,16006,16,10897527,579.4,18807,37,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4360,RED BANK BORO,19459109,1156.2,16830,53,22111429,1300.1,17007,37,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4365,RED BANK REGIONAL,28149613,1166.4,24133,42,27330003,1191.8,22931,34,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4520,ROOSEVELT BORO,2436382,153.2,15904,22,2836400,140.2,20231,49,H. K-12|K-6,HK-12K-6
MONMOUTH,4570,RUMSON BORO,15846639,999.5,15855,33,17573079,1016.5,17288,42,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,4580,RUMSON-FAIR HAVEN REG,18400375,915.9,20089,28,18551362,904,20521,25,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4690,SEA GIRT BORO,4608012,225.4,20440,51,4719439,209.1,22571,55,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4760,SHORE REGIONAL,16461815,667.7,24656,43,17375577,655.9,26492,45,"G. G9-12|7-12,9-12",GG9-127-129-12
MONMOUTH,4770,SHREWSBURY BORO,8341509,486.1,17161,30,8491420,479.7,17700,26,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,4980,SPRING LAKE BORO,6896501,333,20710,54,7044367,322.3,21855,52,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,8440115,497.9,16952,25,8438259,501.3,16833,19,"I. K-12|K-8,0-400",IK-12K-80-400
MONMOUTH,5185,TINTON FALLS,26824869,1562.6,17167,56,28339531,1526.4,18566,62,"E. K-8|K-8,751+",EK-8K-8751plus
MONMOUTH,5230,UNION BEACH,17330890,1064.3,16283,21,17468777,1014.8,17214,21,"J. K-12|K-8,401-750",JK-12K-8401-750
MONMOUTH,5310,UPPER FREEHOLD REGIONAL,40556273,2346.7,17282,37,42792896,2356.7,18158,35,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MONMOUTH,5420,WALL TWP,69136268,3972.8,17402,47,73620864,3946.1,18657,57,"N. K-12|K-12,3500+",NK-12K-123500plus
MONMOUTH,5640,WEST LONG BRANCH BORO,11102569,606.6,18302,41,11670974,606.3,19251,41,"D. K-8|K-8,401-750",DK-8K-8401-750
MONMOUTH,6010,ACADEMY CHARTER HIGH SCHOOL,3581632,187.1,19143,65,3672122,199.5,18407,67,O. CHARTER,OCHARTER
MONMOUTH,6740,HOPE ACADEMY CHARTER SCHOOL,3793617,199.5,19016,64,3932904,206.4,19055,74,O. CHARTER,OCHARTER
MONMOUTH,7720,RED BANK CHARTER SCHOOL,2951204,174.1,16951,52,3137697,177.4,17687,64,O. CHARTER,OCHARTER
MORRIS,450,BOONTON TOWN,26825281,1303.2,20584,43,28902162,1291.1,22386,42,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,460,BOONTON TWP,12781948,765,16708,25,13822733,757.1,18259,30,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,630,BUTLER BORO,21811267,1145,19050,39,23635361,1172.8,20152,37,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,785,SCH DIST OF THE CHATHAMS,64560859,4102.1,15738,23,66500389,4146.7,16037,16,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,820,CHESTER TWP,23198665,1317.7,17606,66,24372917,1244.6,19582,74,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1090,DENVILLE TWP,28307518,1807,15665,28,30014328,1770.1,16956,36,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1110,DOVER TOWN,47928754,2955.1,16219,18,50157166,3084.7,16260,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,1190,EAST HANOVER TWP,19808808,1125.3,17604,64,20672268,1095.1,18877,70,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1530,FLORHAM PARK BORO,18038125,1022.8,17635,68,18849575,1021,18462,59,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,1990,HANOVER PARK REGIONAL,32709421,1518.6,21539,33,34822948,1568.2,22206,32,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,2000,HANOVER TWP,24659003,1502.4,16414,46,26079875,1482.3,17594,48,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,2010,HARDING TOWNSHIP,10363086,452.1,22921,62,10568659,453,23329,60,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,2380,JEFFERSON TWP,61138226,3487.1,17533,41,63093608,3434.4,18371,39,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,2460,KINNELON BORO,38429056,2178.9,17637,44,40811123,2115.6,19291,52,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,2650,LINCOLN PARK BORO,20542979,1178.4,17433,61,21820372,1225.4,17807,51,"K. K-12|K-8,751+",KK-12K-8751plus
MORRIS,2870,MADISON BORO,41307738,2462.2,16777,29,45485349,2443.9,18612,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,3090,MENDHAM BORO,10871989,672,16179,20,11257686,651.7,17274,23,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,3100,MENDHAM TWP,17560824,805.7,21796,62,18467326,792.4,23306,63,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,3240,MINE HILL TWP,10034772,637.2,15749,20,9403843,602.8,15600,11,H. K-12|K-6,HK-12K-6
MORRIS,3340,MONTVILLE TWP,70375778,4183,16824,39,74894382,4106.3,18239,45,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3365,MORRIS COUNTY VOCATIONAL,19258349,942.7,20430,8,20320739,946.5,21469,9,Q. COUNTY VOC,QCOUNTYVOC
MORRIS,3370,MORRIS HILLS REGIONAL,63339344,2802.4,22602,39,67633642,2767.6,24437,41,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,3380,MORRIS PLAINS BORO,15898621,871.5,18243,40,16339306,867.3,18840,38,"J. K-12|K-8,401-750",JK-12K-8401-750
MORRIS,3385,MORRIS SCHOOL DISTRICT,98590661,5029.2,19604,78,104933092,5099.8,20576,83,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3410,MOUNT ARLINGTON BORO,10368922,551.9,18787,42,10775760,542.6,19861,42,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,3450,MOUNT OLIVE TWP,86639392,4774.2,18147,62,88972186,4657.6,19103,63,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,3460,MOUNTAIN LAKES BORO,37483612,1635.6,22918,45,39641115,1652.5,23989,48,"L. K-12|K-12,0-1800",LK-12K-120-1800
MORRIS,3520,NETCONG BORO,4552170,284.4,16009,15,4995220,309.5,16141,9,"C. K-8|K-8,0-400",CK-8K-80-400
MORRIS,3950,PARSIPPANY-TROY HILLS TWP,137631578,7368.3,18679,73,139478461,7245.3,19251,66,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4000,LONG HILL TWP,17045530,929.8,18333,75,17861348,877.1,20365,79,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4080,PEQUANNOCK TWP,38683040,2292.4,16874,32,39058640,2282.9,17109,24,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MORRIS,4330,RANDOLPH TWP,91408937,5276.2,17325,46,94228816,5107.1,18451,48,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,4440,RIVERDALE BORO,7462410,450.5,16564,22,7903999,448.3,17630,25,"I. K-12|K-8,0-400",IK-12K-80-400
MORRIS,4480,ROCKAWAY BORO,8517198,663,12846,1,8530380,677.7,12587,1,"D. K-8|K-8,401-750",DK-8K-8401-750
MORRIS,4490,ROCKAWAY TWP,46722923,2507,18637,76,48916350,2457.3,19907,75,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,4560,ROXBURY TWP,72057091,4093.6,17602,53,74878453,3944.4,18983,61,"N. K-12|K-12,3500+",NK-12K-123500plus
MORRIS,5520,WASHINGTON TWP,45686780,2564.3,17816,70,46292699,2479.3,18672,64,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,5660,WEST MORRIS REGIONAL,50969746,2771.5,18391,14,52539019,2800.5,18761,9,"G. G9-12|7-12,9-12",GG9-127-129-12
MORRIS,5770,WHARTON BORO,13440660,839.8,16004,38,13400652,836,16030,20,"E. K-8|K-8,751+",EK-8K-8751plus
MORRIS,8050,UNITY CHARTER SCHOOL,2463766,178.9,13772,21,2835151,182.6,15527,39,O. CHARTER,OCHARTER
OCEAN,185,BARNEGAT TWP,57901112,3230.4,17924,49,59277742,3224.5,18384,40,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,210,BAY HEAD BORO,3484563,176.7,19718,49,4059735,171.4,23690,62,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,230,BEACH HAVEN BORO,1482655,63.5,23353,56,1712021,65.8,26027,57,A. K-6|K-6,AK-6K-6
OCEAN,320,BERKELEY TWP,33987187,2032.6,16721,28,35647101,2067.8,17239,27,A. K-6|K-6,AK-6K-6
OCEAN,530,BRICK TWP,157283319,9928.1,15842,25,160159298,9697.3,16516,24,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,770,CENTRAL REGIONAL,35612658,1981.6,17971,10,38155343,1924.1,19830,18,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,1150,EAGLESWOOD TWP,2502829,145.3,17230,35,2695760,137.9,19549,46,A. K-6|K-6,AK-6K-6
OCEAN,2350,ISLAND HEIGHTS BORO,2076238,111,18700,45,2132264,119.6,17824,31,A. K-6|K-6,AK-6K-6
OCEAN,2360,JACKSON TWP,144835342,9490.2,15261,14,149229511,9246.9,16138,18,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2480,LACEY TWP,76261538,4642.7,16426,34,78447342,4558.2,17210,31,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2500,LAKEHURST BORO,9173426,581.6,15774,11,9531827,567.1,16809,19,"J. K-12|K-8,401-750",JK-12K-8401-750
OCEAN,2520,LAKEWOOD TWP,128833931,5475.8,23528,99,141809125,5618.9,25238,101,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,2550,LAVALLETTE BORO,4243407,225.6,18808,43,4347776,198.9,21858,53,"I. K-12|K-8,0-400",IK-12K-80-400
OCEAN,2690,LITTLE EGG HARBOR TWP,29425258,1809.4,16262,25,32777973,1753.7,18690,35,A. K-6|K-6,AK-6K-6
OCEAN,2760,LONG BEACH ISLAND,6246373,245.9,25400,59,6316197,263.8,23943,55,A. K-6|K-6,AK-6K-6
OCEAN,2940,MANCHESTER TWP,55650184,3110.2,17893,48,57088715,3048.5,18727,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,3790,OCEAN COUNTY VOCATIONAL,24693067,1661.8,14859,3,26494540,1665.9,15904,4,Q. COUNTY VOC,QCOUNTYVOC
OCEAN,3800,OCEAN GATE BORO,2929965,154.8,18931,46,3099192,165.6,18718,36,A. K-6|K-6,AK-6K-6
OCEAN,3820,OCEAN TWP,17839012,967.2,18445,43,18350822,976.2,18798,39,H. K-12|K-6,HK-12K-6
OCEAN,4105,PINELANDS REGIONAL,34594779,1726.7,20035,25,36703550,1630.6,22510,33,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,4190,PLUMSTED TWP,28101700,1627.2,17270,24,28794712,1610.4,17880,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4210,POINT PLEASANT BORO,40940407,2981,13734,2,43263708,2942.2,14705,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
OCEAN,4220,POINT PLEASANT BEACH,15667237,885.7,17688,28,16457889,845.1,19475,34,"L. K-12|K-12,0-1800",LK-12K-120-1800
OCEAN,4710,SEASIDE HEIGHTS BORO,4354994,226.3,19242,47,5117832,169.6,30178,59,A. K-6|K-6,AK-6K-6
OCEAN,4950,SOUTHERN REGIONAL,57200468,2989.5,19134,19,61227859,2998.3,20421,23,"F. G7-12|7-12,9-12",FG7-127-129-12
OCEAN,5020,STAFFORD TWP,39161786,2320.2,16879,29,42190779,2243.3,18807,40,A. K-6|K-6,AK-6K-6
OCEAN,5190,TOMS RIVER REGIONAL,236106589,16898.9,13972,2,242248386,16650.9,14549,2,"N. K-12|K-12,3500+",NK-12K-123500plus
OCEAN,5220,TUCKERTON BORO,5316577,347.8,15286,17,5248876,331,15857,13,A. K-6|K-6,AK-6K-6
PASSAIC,420,BLOOMINGDALE BORO,17492881,915.9,19099,46,18416784,915.6,20115,47,"J. K-12|K-8,401-750",JK-12K-8401-750
PASSAIC,900,CLIFTON CITY,160376772,11040.4,14526,5,176464403,11017.3,16017,15,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,1920,HALEDON BORO,14251016,1045.8,13627,7,15582864,1008.7,15449,14,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,2100,HAWTHORNE BORO,40225171,2456.6,16374,23,42322241,2393.8,17680,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
PASSAIC,2510,LAKELAND REGIONAL,22286866,1130.4,19716,23,23503475,1155.5,20341,21,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,2700,LITTLE FALLS TWP,14641585,924.4,15839,32,15219269,905.8,16801,34,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,3640,NORTH HALEDON BORO,11403866,707.2,16126,18,11897365,734.3,16202,14,"D. K-8|K-8,401-750",DK-8K-8401-750
PASSAIC,3970,PASSAIC CITY,285433572,14022.6,20355,85,336563269,14499.3,23212,94,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,3980,PASSAIC CO MANCHESTER REG,18094018,893,20263,30,19168987,961.6,19935,19,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3990,PASSAIC VALLEY REGIONAL,25088960,1371,18300,13,27378240,1432.3,19115,12,"G. G9-12|7-12,9-12",GG9-127-129-12
PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,77983439,3237.5,24088,16,81121376,3244.5,25003,17,Q. COUNTY VOC,QCOUNTYVOC
PASSAIC,4010,PATERSON CITY,552325971,28174.4,19604,78,568526703,27794.8,20454,78,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,4230,POMPTON LAKES BORO,31982672,1700.6,18806,36,32334243,1734,18647,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
PASSAIC,4270,PROSPECT PARK BORO,12661631,908.6,13935,9,13832686,907.8,15237,13,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,4400,RINGWOOD BORO,22514813,1276.8,17634,67,23420745,1264.9,18516,60,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5200,TOTOWA BORO,15831606,997.2,15876,34,16251796,1017.2,15976,19,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5440,WANAQUE BORO,17901083,956.1,18723,77,18354670,964.6,19027,71,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,5570,WAYNE TWP,151003523,8631.9,17494,49,159415633,8563.9,18615,54,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5650,WEST MILFORD TWP,73006440,3882.3,18805,75,74161291,3777.3,19634,70,"N. K-12|K-12,3500+",NK-12K-123500plus
PASSAIC,5690,WOODLAND PARK,16936344,1142.1,14829,17,17886722,1140.9,15677,17,"E. K-8|K-8,751+",EK-8K-8751plus
PASSAIC,6021,COMMUNITY CHARTER SCHOOL OF PATERSON,7824757,474.5,16491,48,9363384,582.7,16069,42,O. CHARTER,OCHARTER
PASSAIC,6079,JOHN P. HOLLAND CHARTER SCHOOL,2187946,168.6,12977,15,2767385,186.8,14815,30,O. CHARTER,OCHARTER
PASSAIC,6080,PASSAIC ARTS & SCIENCE CHARTER SCHOOL,4274409,357.8,11946,10,5110748,415.9,12288,9,O. CHARTER,OCHARTER
PASSAIC,6230,CLASSICAL ACADEMY CHARTER SCHOOL OF CLIF,922069,116.2,7935,1,984910,116.7,8440,1,O. CHARTER,OCHARTER
PASSAIC,7503,PATERSON CHARTER SCHOOL FOR SCIENCE AND,16691597,1037.7,16085,40,16168531,1043,15502,38,O. CHARTER,OCHARTER
SALEM,60,ALLOWAY TWP,8395815,598.5,14028,5,8769768,585.9,14969,3,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,1350,ELSINBORO TWP,2132502,121.6,17543,33,2238813,138.3,16184,10,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2800,LOWER ALLOWAYS CREEK,4818072,226.5,21275,59,5036552,222.7,22616,56,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,2950,MANNINGTON TWP,3597411,188.3,19104,44,3723666,198.7,18744,38,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,3860,OLDMANS TWP,4771785,275.9,17296,29,5277110,281.2,18766,39,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4070,PENNS GRV-CARNEY'S PT REG,40796739,2314.7,17625,43,41010070,2346.6,17477,25,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SALEM,4075,PENNSVILLE,30493636,1807.8,16867,20,31874491,1815.1,17561,22,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4150,PITTSGROVE TWP,28686106,1773.3,16176,15,30164465,1738.5,17351,19,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4280,QUINTON TWP,7000567,438.1,15979,13,6941810,417.9,16610,13,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,4630,SALEM CITY,27876218,1302,21411,44,29410545,1235.6,23803,46,"L. K-12|K-12,0-1800",LK-12K-120-1800
SALEM,4635,SALEM CO SPECIAL SERVICE,6070666,161.2,37651,1,6715870,191.5,35077,1,P. CSSD,PCSSD
SALEM,4640,SALEM COUNTY VOCATIONAL,9223395,711,12972,2,10419997,743.4,14017,3,Q. COUNTY VOC,QCOUNTYVOC
SALEM,5320,UPPER PITTSGROVE TWP,8233191,534.1,15416,7,8396092,535.1,15691,6,"I. K-12|K-8,0-400",IK-12K-80-400
SALEM,5910,WOODSTOWN-PILESGROVE REG,23025181,1712.4,13446,1,24686374,1683.8,14661,1,"L. K-12|K-12,0-1800",LK-12K-120-1800
