CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
SOMERSET,5470,WARREN TWP,41033139,2230.1,18400,80,42795143,2235.4,19144,80,"E. K-8|K-8,751+",EK-8K-8751plus
SOMERSET,5540,WATCHUNG BORO,12806346,706.8,18118,52,13170000,726.7,18124,48,"D. K-8|K-8,401-750",DK-8K-8401-750
SOMERSET,5550,WATCHUNG HILLS REGIONAL,38437758,2067,18596,22,39571658,2130,18579,16,"G. G9-12|7-12,9-12",GG9-127-129-12
SOMERSET,6018,CENTRAL JERSEY PREP CHARTER SCHOOL,3976646,252,15780,44,4314450,273.7,15762,38,O. CHARTER,OCHARTER
SUSSEX,90,ANDOVER REG,15565795,957,16265,37,16350257,910.5,17957,44,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,640,BYRAM TWP,16035749,1130.1,14190,16,15518032,1088.1,14262,11,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,1560,FRANKFORD TWP,10936919,641.9,17039,44,11211703,624,17967,45,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1570,FRANKLIN BORO,8256737,519.4,15896,30,8578288,524.7,16350,27,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1630,FREDON TWP,5275864,343.5,15360,24,5384374,347.7,15485,21,A. K-6|K-6,AK-6K-6
SUSSEX,1800,GREEN TWP,10439880,704.5,14818,13,10612699,683.7,15523,14,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,1930,HAMBURG BORO,5902092,279.9,21086,59,5951681,285.9,20814,56,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,1980,HAMPTON TWP,6574015,417.8,15735,32,6905788,424.9,16254,28,A. K-6|K-6,AK-6K-6
SUSSEX,2030,HARDYSTON TWP,12292806,766,16048,32,12189159,750,16252,25,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,2165,HIGH POINT REGIONAL,25989560,1293,20100,32,26250414,1223.2,21461,36,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,2240,HOPATCONG,37503353,2313.9,16208,35,37919024,2232,16989,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SUSSEX,2465,KITTATINNY REGIONAL,21064240,1170.8,17991,15,21870529,1165.2,18771,18,"F. G7-12|7-12,9-12",FG7-127-129-12
SUSSEX,2490,LAFAYETTE TWP,5215467,299.6,17406,34,5151261,284.9,18083,36,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,2615,LENAPE VALLEY REGIONAL,14219734,908.1,15658,7,14838836,869.2,17073,9,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,3300,MONTAGUE TWP,8644387,453.2,19075,46,8291872,428.4,19355,43,"I. K-12|K-8,0-400",IK-12K-80-400
SUSSEX,3590,NEWTON TOWN,25517097,1577.8,16173,22,26496268,1554.1,17049,28,"L. K-12|K-12,0-1800",LK-12K-120-1800
SUSSEX,3840,OGDENSBURG BORO,4763296,327,14567,15,4949610,315,15713,14,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,4650,SANDYSTON-WALPACK TWP,2872205,164.7,17443,40,3016371,164.7,18313,42,A. K-6|K-6,AK-6K-6
SUSSEX,4960,SPARTA TWP,65267595,4024.1,16219,48,65409588,3973.8,16460,38,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5030,STANHOPE BORO,5991391,405.3,14783,17,6460461,404.3,15981,17,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,5040,STILLWATER TWP,6037881,402.3,15009,20,6340388,398.6,15907,23,A. K-6|K-6,AK-6K-6
SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,25729448,1521.3,16913,70,25862492,1540.5,16789,59,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,14652968,598.2,24495,18,14441475,565.4,25544,17,Q. COUNTY VOC,QCOUNTYVOC
SUSSEX,5360,VERNON TWP,76787205,4513.1,17014,60,78836770,4305.5,18311,69,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5435,WALLKILL VALLEY REGIONAL,15580856,847,18396,20,15387616,812.5,18938,21,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,7850,SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOL,1894259,124.9,15170,36,2083786,150.5,13848,20,O. CHARTER,OCHARTER
UNION,310,BERKELEY HEIGHTS TWP,47430290,2854.6,16615,41,49159344,2872.7,17113,36,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,850,CLARK TWP,36964300,2338,15810,29,38185324,2312.6,16512,32,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,980,CRANFORD TWP,55129596,3828.8,14399,12,57965200,3917.2,14798,7,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1320,ELIZABETH CITY,431527974,22558,19130,85,463427035,23003.3,20146,88,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1710,GARWOOD BORO,8432714,565,14924,18,9148527,552.9,16546,27,"I. K-12|K-8,0-400",IK-12K-80-400
UNION,2190,HILLSIDE TWP,52934611,3264.6,16215,36,55637217,3164.8,17580,46,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,2420,KENILWORTH BORO,21722420,1378.5,15758,19,23128316,1403.2,16483,21,"L. K-12|K-12,0-1800",LK-12K-120-1800
UNION,2660,LINDEN CITY,109930701,6348.9,17315,63,109255336,6243.9,17498,59,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,3470,MOUNTAINSIDE BORO,15516466,1022.4,15177,38,15577740,1055,14766,16,"K. K-12|K-8,751+",KK-12K-8751plus
UNION,3560,NEW PROVIDENCE BORO,35443845,2249,15760,28,36682831,2237,16399,27,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4160,PLAINFIELD CITY,153026475,7753.8,19736,87,153180836,7826.5,19572,84,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4290,RAHWAY CITY,60338909,3932.7,15343,28,64847575,3926.3,16516,40,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4540,ROSELLE BORO,49428164,2934.1,16846,45,53947771,2868.6,18806,57,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4550,ROSELLE PARK BORO,31345117,2013.6,15567,25,33048322,2003.6,16494,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4670,SCOTCH PLAINS-FANWOOD REG,84524123,5509.7,15341,27,86299521,5543.7,15567,22,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5000,SPRINGFIELD TWP,36338162,2098.4,17317,54,37314852,2176.4,17145,38,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,5090,SUMMIT CITY,67121488,3858.3,17397,65,70688995,3940.8,17938,66,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5260,UNION COUNTY VOCATIONAL,23834114,1425.8,16716,5,26234757,1724.7,15211,4,Q. COUNTY VOC,QCOUNTYVOC
UNION,5290,UNION TWP,118996568,7925.6,15014,21,123997932,7907.1,15682,25,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5730,WESTFIELD TOWN,92787115,6324.9,14670,16,94753235,6349.4,14923,9,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5810,WINFIELD TWP,3410048,162.8,20947,57,3265747,173.2,18858,37,"I. K-12|K-8,0-400",IK-12K-80-400
UNION,6217,CENTRAL JERSEY ARTS CHARTER SCHOOL,4079637,300.7,13568,24,4493124,344.6,13039,14,O. CHARTER,OCHARTER
UNION,7600,QUEEN CITY ACADEMY CHARTER SCHOOL,2679834,229.6,11669,6,3034669,225.1,13480,16,O. CHARTER,OCHARTER
UNION,8010,UNION COUNTY TEAMS CHARTER SCHOOL,2392519,179.5,13331,20,2921541,214.5,13620,18,O. CHARTER,OCHARTER
WARREN,30,ALLAMUCHY TWP,8514910,487.8,17455,48,9295874,498.9,18634,53,"J. K-12|K-8,401-750",JK-12K-8401-750
WARREN,70,ALPHA BORO,4653480,364.1,12779,1,5324107,362.8,14675,7,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,280,BELVIDERE TOWN,12350192,886.8,13927,3,13112418,909.4,14418,2,"L. K-12|K-12,0-1800",LK-12K-120-1800
WARREN,400,BLAIRSTOWN TWP,8907666,703.9,12655,3,9188821,633.8,14498,12,A. K-6|K-6,AK-6K-6
WARREN,1620,FRANKLIN TWP,5317384,341.8,15555,31,5509614,320,17219,37,A. K-6|K-6,AK-6K-6
WARREN,1670,FRELINGHUYSEN TWP,2900411,188.5,15385,25,2943382,192.7,15275,19,A. K-6|K-6,AK-6K-6
WARREN,1785,GREAT MEADOWS REGIONAL,20112691,1415.3,14211,17,20271240,1417.7,14299,13,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1840,GREENWICH TWP,15945737,1292,12342,1,16366489,1299.8,12592,1,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1870,HACKETTSTOWN,29727602,1838.9,16166,34,31106394,1812.9,17159,40,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
WARREN,2040,HARMONY TWP,6898953,434.2,15889,25,7076344,432.5,16360,24,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2250,HOPE TWP,4889540,301.6,16213,27,4919473,294.5,16707,30,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2470,KNOWLTON TWP,4680007,293.6,15939,34,4805533,282.8,16991,35,A. K-6|K-6,AK-6K-6
WARREN,2790,LOPATCONG TWP,16544104,1259.5,13136,6,16474443,1298.7,12686,2,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,2970,MANSFIELD TWP,9774953,693.2,14102,12,10263640,725.9,14139,9,A. K-6|K-6,AK-6K-6
WARREN,3675,NORTH WARREN REGIONAL,17290740,1134.6,15240,5,17734379,1120,15834,3,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,3890,OXFORD TWP,6667341,410,16262,28,6590655,403.1,16351,22,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,4100,PHILLIPSBURG TOWN,67867589,3774.2,17982,77,67701445,3681.2,18391,73,"N. K-12|K-12,3500+",NK-12K-123500plus
WARREN,4200,POHATCONG TWP,7875907,516.8,15240,20,8300160,499.4,16621,28,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,5450,WARREN CO SPECIAL SERVICE,2604312,51.8,50244,5,1765759,37.5,47122,3,P. CSSD,PCSSD
WARREN,5460,WARREN COUNTY VOCATIONAL,9339241,459.8,20311,11,9241473,441.2,20946,11,Q. COUNTY VOC,QCOUNTYVOC
WARREN,5465,WARREN HILLS REGIONAL,36768281,2061,17840,14,37059063,1998.5,18543,15,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,5480,WASHINGTON BORO,7707805,550.4,14003,11,7783766,554,14051,8,A. K-6|K-6,AK-6K-6
WARREN,5530,WASHINGTON TWP,9398133,639.8,14690,15,9300841,649.7,14316,11,A. K-6|K-6,AK-6K-6
WARREN,5780,WHITE TWP,9578353,603.4,15873,24,9606952,616.7,15578,12,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,7727,RIDGE AND VALLEY CHARTER SCHOOL,2346176,107.5,21829,61,1521705,103,14774,31,O. CHARTER,OCHARTER
