GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,166.4,74,114907,33,192.1,59,113483,23
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,213.6,16,129668,91,223.4,27,131087,82
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,135.9,98,134768,102,146.5,97,142233,103
G. K-12 / 3501 +,UNION,5290,UNION TWP,196.8,35,118950,44,193.4,57,123200,60
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,245.3,3,127656,86,237.1,12,129996,77
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,162.2,75,112577,25,157.6,90,112607,20
H. 7-12 / 9-12,,,7-12 Average,127.2,,109551,,140.4,,111034,
H. 7-12 / 9-12,,,9-12 Average,130.6,,119066,,137.8,,121597,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,138,13,104866,13,128.4,26,91507,2
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,184.9,1,113101,24,160.3,11,100794,6
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,127.3,21,133041,41,109.6,34,139303,41
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,136.8,14,129832,39,141.5,16,141207,42
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,108.6,31,150546,47,124.8,28,154686,47
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,107.7,34,143616,45,98.6,39,145484,44
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,100.8,38,127106,35,93.7,43,127106,37
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,124.1,22,140145,44,135.9,21,145507,45
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,184.5,2,129812,38,193.9,2,125274,36
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,120.8,25,101709,8,134.3,22,101441,7
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,130.7,16,100951,7,161.7,10,105386,14
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,120.5,27,106664,18,133.6,23,109962,20
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,152.3,9,122386,33,162.9,8,123548,32
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,101.9,37,88400,1,84.4,44,95700,3
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,148.8,10,105279,14,162.2,9,104031,9
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,128.5,19,97402,6,131.1,24,105145,11
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,98.3,39,105926,15,115.1,32,105926,16
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,161.1,6,91603,3,170.7,6,99781,5
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,75,46,96535,4,78.5,46,97940,4
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,170.1,4,103990,12,172.4,4,107370,18
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,146,11,111590,23,159,12,110163,21
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,108.1,33,125111,34,141.4,17,135269,40
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,145.6,12,128574,37,145.2,14,129309,38
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,108.6,31,114700,25,127.5,27,119829,29
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,67.4,47,90000,2,69.5,47,90000,1
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,156.2,8,105992,16,185,3,105392,15
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,78.8,45,96987,5,98.9,38,102322,8
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,93.6,41,103784,11,94.7,41,105997,17
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,93.3,42,110125,21,93.8,42,112150,23
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,94.9,40,109383,19,106.8,35,118920,26
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,171.9,3,129853,40,95,40,119554,28
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,105.7,36,134414,42,119.3,30,134503,39
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,133.5,15,139392,43,142.9,15,144683,43
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,168.1,5,148300,46,171.3,5,148300,46
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,129.5,18,102850,9,148,13,105206,13
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,107.4,35,106110,17,110.9,33,110861,22
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,158,7,128353,36,166.6,7,124249,35
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,109.8,29,118000,29,139.2,19,124000,34
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,121.4,24,115198,26,139.3,18,121000,30
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,116.9,28,111333,22,117.9,31,112433,24
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,128.1,20,118433,30,137.6,20,123904,33
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,92.6,43,109702,20,106.5,36,108032,19
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,120.6,26,103230,10,129.3,25,104282,10
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,108.8,30,116000,27,105.9,37,115300,25
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,85.3,44,121259,31,79.7,45,105185,12
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,122.8,23,116100,28,122.9,29,119441,27
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,129.9,17,121305,32,194.7,1,122750,31
I. CSSD,,,CSSD Average,46.7,,98703,,49.3,,101849,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,66.4,1,97907,4,64.4,2,100784,6
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,41.3,5,119010,8,42.9,5,121276,8
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,65.3,2,101849,6,68.6,1,98613,3
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,45.6,4,101131,5,46.8,4,100526,5
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,36.6,7,92740,3,37.3,6,100422,4
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,48.8,3,117601,7,58.5,3,121043,7
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,29.3,8,86700,2,34.1,7,89301,2
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,37,6,63000,1,28.3,8,61500,1
J. VOC,,,VOCATIONAL Average,118.6,,112866,,133.4,,117446,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,129.9,10,126529,18,138.2,9,130572,18
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,137,5,115620,14,147.1,5,114200,11
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,170.7,3,131334,20,167.1,2,135274,20
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,116.8,12,79380,2,127.8,13,87890,3
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,92.7,17,104389,9,100.9,18,116078,13
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,129.8,11,115626,15,129.3,11,119962,15
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,130.2,9,117225,16,146.2,6,115375,12
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,174.5,1,90934,3,145.4,8,94000,4
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,174.3,2,153443,21,197.4,1,153248,21
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,111.5,13,102950,8,122.6,14,100376,5
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,103.8,14,96473,4,101.5,17,85724,2
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,102.7,15,112561,12,120.7,15,116873,14
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,130.4,8,127725,19,147.4,4,134020,19
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,99.3,16,120231,17,91.8,19,126075,16
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,158.2,4,104601,10,154.7,3,108426,9
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,83.3,19,114706,13,130.6,10,128363,17
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,75.2,20,74875,1,84.8,20,77121,1
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,68.2,21,111995,11,61.8,21,113119,10
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,87.9,18,98848,5,111.9,16,107079,8
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,132.9,6,101413,6,146.2,6,102967,6
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,132.3,7,101706,7,129,12,104004,7
K. CHARTER,,,CHARTER Average,110.9,,80000,,109.4,,83000,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,90.7,34,72988,25,74,52,83000,38
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,79.1,42,74826,26,70.3,56,76244,27
K. CHARTER,ATLANTIC,7420,Oceanside CS,85.5,38,99645,51,68.4,58,99926,59
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,75,45,72000,23,84.3,43,89638,46
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,405,4,106000,54,243,8,90000,47
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,99.5,30,145128,63,103,32,152203,70
K. CHARTER,BERGEN,7890,Teaneck Community CS,138.2,22,106000,54,139.1,19,103750,62
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,36.5,62,52500,6,90.8,39,70000,16
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,138,20,60000,3
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,118.2,24,44000,3,168,15,78000,28
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,,,,,177.2,13,67500,14
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,165.2,15,69000,19,190,11,73500,22
K. CHARTER,CAMDEN,6215,Camden's Promise CS,81.3,40,68500,18,134.5,22,82000,36
K. CHARTER,CAMDEN,6232,Environment Community CS,460,3,22000,1,440,3,18640,1
K. CHARTER,CAMDEN,6240,Freedom Academy CS,66,52,70000,20,114.5,29,71350,19
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,149.4,19,67814,16,158.4,16,71373,20
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,86.4,37,71400,22,69.2,57,70700,17
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,42.1,61,50000,4,65,59,60000,3
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,78.1,43,57490,9,71.5,54,65218,9
K. CHARTER,ESSEX,6020,Pride Academy Charter School,115,25,87925,43,80,46,99911,58
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,72.7,48,60000,11,72,53,61680,6
K. CHARTER,ESSEX,6037,Newark Legacy CS,,,,,50,67,75000,24
K. CHARTER,ESSEX,6038,Visions Academy CS,,,,,34.9,69,75000,24
K. CHARTER,ESSEX,6320,Discovery CS,43,60,65000,13,37.5,68,66500,12
K. CHARTER,ESSEX,6410,East Orange Community CS,162.5,16,82404,36,125,25,82404,37
K. CHARTER,ESSEX,6665,Gray CS,140.5,21,112500,58,135,21,127500,68
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,108.3,26,90801,46,115.3,28,98250,57
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,85.5,38,110000,56,95,35,100000,60
K. CHARTER,ESSEX,7280,Greater Newark CS,35.6,63,95000,49,83,45,104539,63
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,75.3,44,91250,47,79.3,47,89245,45
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,104,27,58500,10,134.3,23,80000,29
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1069,1,125000,60,1267,1,140000,69
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,237.6,8,131000,61,250,7,89000,44
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,101.3,28,75000,27,91.5,37,91500,52
K. CHARTER,ESSEX,8065,University Heights CS,99,31,119600,59,74.7,50,107000,66
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,80,41,61875,12,84.2,44,75000,24
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,,,,,,,,
K. CHARTER,HUDSON,6235,Liberty Academy CS,89.3,35,80000,32,88.7,42,80000,29
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,146.5,20,72800,24,144,18,91000,51
K. CHARTER,HUDSON,6720,Hoboken CS,54.8,57,70300,21,54.2,65,71300,18
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,583,2,154718,64,594,2,154718,71
K. CHARTER,HUDSON,6915,Jersey City Golden Door,74,47,75532,29,62.5,61,74470,23
K. CHARTER,HUDSON,7115,Learning Community CS,151.3,18,80000,32,0,71,80000,29
K. CHARTER,HUDSON,7820,Schomburg CS,69.3,51,85000,39,77.3,49,85000,42
K. CHARTER,HUDSON,7830,Soaring Heights CS,213,9,105760,53,220,9,105760,65
K. CHARTER,HUDSON,8060,University Academy CS,166,14,87360,41,122.9,26,84990,41
K. CHARTER,MERCER,6017,Foundation Academy CS,186,10,90000,44,90.9,38,90000,47
K. CHARTER,MERCER,6023,Capital Prep Charter School,,,76300,30,109,30,90000,47
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,101,29,75000,27,90.7,40,80000,29
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,280.6,6,77000,31,256,6,73000,21
K. CHARTER,MERCER,6810,International CS of Trenton,89,36,91406,48,90,41,95015,56
K. CHARTER,MERCER,7500,Pace CS of Hamilton,72.5,49,83235,38,60,62,84484,40
K. CHARTER,MERCER,7540,Princeton CS,132.3,23,131500,62,215,10,103025,61
K. CHARTER,MERCER,7901,Trenton Community CS,305,5,86005,40,120,27,92700,54
K. CHARTER,MERCER,8140,Village CS,181.5,11,110384,57,178.5,12,122800,67
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,25,70,80000,29
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,,,,,108,31,90000,47
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,152.1,17,90000,44,133.3,24,92801,55
K. CHARTER,MONMOUTH,6010,Academy Charter High School,70.8,50,100940,52,101.5,33,104777,64
K. CHARTER,MONMOUTH,6740,Hope Academy CS,63.6,54,95481,50,50.8,66,83241,39
K. CHARTER,MONMOUTH,7720,The Red Bank CS,91.1,33,51845,5,94.7,36,60485,5
K. CHARTER,MORRIS,8050,Unity CS,57.2,56,81029,35,150,17,66460,11
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,167.9,13,83000,37,172.4,14,80000,29
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,64.1,53,67980,17,64.7,60,67980,15
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,247.6,7,55000,7,296.8,5,65000,8
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,91.3,32,65728,15,95.3,34,65728,10
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,50,59,65372,14,71.4,55,66679,13
K. CHARTER,UNION,6033,The Barack Obama Green Charter High Scho,,,,,60,62,63500,7
K. CHARTER,UNION,6217,Central Jersey Arts CS,172.5,12,87500,42,383,4,91936,53
K. CHARTER,UNION,7600,Queen City Academy CS,75,45,80000,32,78,48,85000,42
K. CHARTER,UNION,8010,Union County TEAMS CS,61.4,55,56797,8,74.3,51,80000,29
K. CHARTER,WARREN,7727,Ridge and Valley CS,54.2,58,26523,2,58.4,64,26523,2
