GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,1814717,-44856,1769861,-182291
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,3260457,975500,4235957,-516745
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,6691211,747243,7438454,-3286705
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,5185937,767694,5953631,109311
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,3210073,-580285,2629788,-962205
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,2737410,377362,3114772,-422024
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,4045536,2963896,7009432,94424
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,2923459,-236006,2687453,-546832
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,1409405,-341526,1067879,-493043
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,392824,-4606,388218,314014
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,1185926,1796213,2982139,-311182
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,2181496,181412,2362908,253830
K. CHARTER,ATLANTIC,6612,Galloway Community CS,561116,-304496,256792,-28336
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,438389,-9408,428981,-298501
K. CHARTER,ATLANTIC,7420,Oceanside CS,515503,153805,669308,-299734
K. CHARTER,ATLANTIC,7520,PleasanTech Academy CS,573455,81014,654469,350813
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,134180,150384,284564,1029770
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,1899553,561582,2461135,238886
K. CHARTER,BERGEN,7890,Teaneck Community CS,101462,209358,310820,-159863
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,0,0,0,-5826
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,0,404960,404960,514268
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,0,0,0,350200
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,362421,956753,1319174,-177949
K. CHARTER,CAMDEN,6215,Camden's Promise CS,184227,895942,1080169,-121293
K. CHARTER,CAMDEN,6232,Environment Community CS,1235921,978102,2214023,970791
K. CHARTER,CAMDEN,6240,Freedom Academy CS,687238,-156000,531238,-534722
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,395460,612121,1007581,983379
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,930806,1109085,1967188,925071
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,0,0,0,126634
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,50793,336213,387006,403708
K. CHARTER,ESSEX,6020,Pride Academy Charter School,0,792480,792480,551062
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,0,85787,85787,68654
K. CHARTER,ESSEX,6320,Discovery CS,1276,281577,282853,18399
K. CHARTER,ESSEX,6410,East Orange Community CS,328197,216268,544465,213021
K. CHARTER,ESSEX,6665,Gray CS,379705,176689,556394,-78301
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,493244,222303,715547,722682
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,-409975,712189,302214,469223
K. CHARTER,ESSEX,7280,Greater Newark CS,45311,415539,460850,353866
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,753629,1369882,2123511,874844
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,1036458,607418,1643876,1162504
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,647280,1086126,1733406,-198508
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,306594,-91070,215524,189044
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,193480,559732,753212,1054534
K. CHARTER,ESSEX,8065,University Heights CS,64149,192616,256765,5258
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,0,0,0,93050
K. CHARTER,HUDSON,6235,Liberty Academy CS,802237,-79286,722951,-194674
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,173015,-52298,120717,-60903
K. CHARTER,HUDSON,6720,Hoboken CS,413740,15621,429361,40223
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,2231683,-1738371,493312,52448
K. CHARTER,HUDSON,6915,Jersey City Golden Door,774213,72142,846355,-53762
K. CHARTER,HUDSON,7115,Learning Community CS,493431,-153695,339736,283923
K. CHARTER,HUDSON,7820,Schomburg CS,-27636,374576,346940,44895
K. CHARTER,HUDSON,7830,Soaring Heights CS,571581,34484,606065,-261092
K. CHARTER,HUDSON,8060,University Academy CS,941465,-108582,832883,782316
K. CHARTER,MERCER,6017,Foundation Academy CS,139058,290117,429175,357718
K. CHARTER,MERCER,6023,Capital Prep Charter School,0,586305,0,0
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,0,5415,5415,650442
K. CHARTER,MERCER,6425,Emily Fisher CS of Adv. Studies,393259,-188019,205240,-95556
K. CHARTER,MERCER,6810,International CS of Trenton,248902,24361,399750,-17782
K. CHARTER,MERCER,7500,Pace CS of Hamilton,106086,-6068,100018,253227
K. CHARTER,MERCER,7540,Princeton CS,114378,-36960,77418,54473
K. CHARTER,MERCER,7901,Trenton Community CS,379538,769519,1149057,220137
K. CHARTER,MERCER,8140,Village CS,245045,844786,1089831,-9572
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,-22624,202383,179759,234995
K. CHARTER,MONMOUTH,6010,Academy Charter High School,516824,-373423,143401,8978
K. CHARTER,MONMOUTH,6740,Hope Academy CS,147204,57664,204868,296105
K. CHARTER,MONMOUTH,7720,The Red Bank CS,7745,13148,20893,32797
K. CHARTER,MORRIS,8050,Unity CS,93987,-3700,90287,16277
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,0,476518,476518,1258546
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,368476,168676,537152,297351
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,212470,1060898,1273368,545555
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,375654,29450,405104,48544
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,267230,-51133,366097,128891
K. CHARTER,UNION,6217,Central Jersey Arts CS,307166,46087,432382,232128
K. CHARTER,UNION,7600,Queen City Academy CS,155543,270431,425974,162108
K. CHARTER,UNION,8010,Union County TEAMS CS,384391,-89209,295182,134622
K. CHARTER,WARREN,7727,Ridge and Valley CS,42029,115508,157537,-106570
