GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,12.8,58,64974,60,12.1,63,65257,63
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,13.6,22,61688,48,13.5,20,61160,37
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,12.3,75,64734,58,12.2,61,63764,57
G. K-12 / 3501 +,UNION,5290,UNION TWP,13.1,43,61140,44,13.2,27,64898,60
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,13.6,22,69183,77,13.5,20,71698,87
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,11.5,93,64770,59,11.1,91,67661,75
H. 7-12 / 9-12,,,7-12 Average,12.6,,62680,,12.4,,63868,
H. 7-12 / 9-12,,,9-12 Average,13.1,,70185,,12.9,,70380,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,12.9,20,60250,11,12.8,18,58575,8
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,12.5,26,81100,42,11.6,32,82800,42
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,13.7,11,87502,46,12.5,26,88861,47
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,12,30,71822,33,12.1,30,71822,32
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,11.9,33,90228,47,10.4,43,83967,45
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,12.6,25,81832,43,12.6,23,83535,44
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,11.3,38,62017,16,10.7,42,62065,15
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,13.8,10,79564,41,13.1,15,77136,40
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,12.2,29,69832,32,12.3,28,73202,35
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,13.2,14,59444,10,12.9,16,59892,11
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,16.8,1,60293,12,15.7,2,59323,10
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,15.4,3,55758,4,14.6,4,55140,2
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,15.1,5,72860,36,12.6,23,76060,38
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,13.2,14,59300,9,12.8,18,61250,14
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,11.3,38,66834,28,11,39,67697,26
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,14.3,7,66606,26,14,7,64592,21
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.3,38,66773,27,10.9,40,68568,29
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,14.3,7,58200,5,14.3,5,58200,7
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,11.3,38,61601,15,12,31,65621,23
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,14.9,6,50938,1,13.3,13,49752,1
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,13.1,17,58760,7,13.7,9,67994,27
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,13.1,17,64243,23,13.4,11,64055,19
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,12.5,26,61089,14,12.7,20,60139,12
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,12.9,20,62965,19,12.6,23,63870,17
H. 7-12 / 9-12,HUNTERDON,4890,SOUTH HUNTERDON REGIONAL,9.5,46,63834,22,10.4,43,63828,16
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,15.3,4,79185,40,15.3,3,79695,41
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,9.3,47,58755,6,9.3,47,56335,4
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,9.8,45,58950,8,10.3,45,56875,6
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,10.9,43,62091,17,11.5,33,59308,9
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,11.6,35,60473,13,10.8,41,60605,13
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,12.4,28,62900,18,11.4,35,63900,18
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,12,30,63525,20,12.5,26,64504,20
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,11.7,34,75870,39,11.4,35,76185,39
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,13.2,14,72840,35,13.8,8,73670,36
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,14,9,65175,25,14.1,6,65300,22
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,9.9,44,55380,3,9.5,46,56725,5
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,13.4,12,69670,31,13.2,14,72750,34
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,12.7,22,72530,34,12.7,20,70585,31
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,16,2,74194,37,17.5,1,69727,30
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,13.3,13,64639,24,13.5,10,66557,24
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,12.7,22,63809,21,12.7,20,67590,25
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,12,30,82386,44,11.5,33,82956,43
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,11.5,36,74750,38,11.4,35,74750,37
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,12.7,22,68500,30,12.3,28,72025,33
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,11.3,38,82475,45,13.4,11,84450,46
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,11.4,37,55345,2,11.2,38,56075,3
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13,19,67273,29,12.9,16,68523,28
I. CSSD,,,CSSD Average,5.3,,70893,,4.8,,69468,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,6.1,3,74799,6,6,3,79789,7
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,3.6,8,72750,4,2.8,8,73605,4
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,5.9,4,79317,7,5.4,6,73935,5
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,6.4,1,74001,5,5.6,5,76101,6
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,6.3,2,55500,2,6.7,2,54500,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,5.9,4,82015,8,5.7,4,81755,8
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,4.7,6,48970,1,4.2,7,51145,1
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,4,7,60990,3,6.8,1,62090,3
J. VOC,,,VOCATIONAL Average,13.1,,64129,,13.2,,64402,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12.8,12,49091,2,12.7,12,48499,1
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,10.2,20,71250,19,9.9,20,72962,19
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,13.4,11,59433,9,14.4,8,59132,10
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,11.2,18,64436,14,11.1,17,63208,15
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.5,19,61585,12,10.4,18,59085,9
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,21.1,3,70313,18,21.6,2,73488,20
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,11.9,14,66574,16,11.9,15,65910,17
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,16,5,60479,10,16.7,5,60683,12
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,21.6,2,72980,20,14.8,6,57285,5
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,21.8,1,58190,8,19.7,3,57660,6
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,18.4,4,56595,5,14.7,7,58002,7
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,13.5,10,64857,15,13.8,11,63815,16
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,11.9,14,62345,13,9.6,21,63030,14
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,14.8,7,67269,17,14,9,68563,18
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,14.4,8,57435,6,260.7,1,55730,4
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,11.5,17,85297,21,11.3,16,80820,21
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,15.1,6,48531,1,16.9,4,50429,2
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,9.5,21,61205,11,10.2,19,61205,13
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,11.7,16,57505,7,12.3,14,59062,8
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,14,9,56055,4,14,9,59668,11
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,12.5,13,54522,3,12.6,13,53945,3
K. CHARTER,,,CHARTER Average,12.1,,49850,,13.5,,50669,
K. CHARTER,ATLANTIC,6612,Galloway Community CS,7.1,65,51149,46,8.6,60,49522,33
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,11,41,48760,38,11.5,37,49861,35
K. CHARTER,ATLANTIC,7420,Oceanside CS,10.2,50,51922,49,10.2,54,53876,53
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,12.1,24,44800,16,11.6,36,44700,19
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,10.3,49,59785,60,10.4,50,60981,62
K. CHARTER,BERGEN,7890,Teaneck Community CS,11.8,29,55860,56,11.8,35,55610,57
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,11.6,34,40000,3,11.1,44,43000,12
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,,,,,12.9,24,37800,2
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,,,15,11,52000,44
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,8.5,62,41000,5,8.1,62,43000,12
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,14.3,9,44290,14,15,11,45587,21
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,,,,,10.3,52,39500,4
K. CHARTER,CAMDEN,6088,City Invincible CS,,,,,,,,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,11.1,40,50500,45,11.9,33,52000,44
K. CHARTER,CAMDEN,6215,Camden's Promise CS,9,59,46500,20,11.2,40,50000,37
K. CHARTER,CAMDEN,6232,Environment Community CS,12.1,24,44804,17,12.8,26,43682,15
K. CHARTER,CAMDEN,6240,Freedom Academy CS,12.9,17,59000,59,,,,
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,9.6,53,47949,28,10.4,50,48104,30
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,11.6,34,47578,26,12.6,28,47737,26
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,12.2,20,42500,11,13.1,22,42000,10
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,17.2,4,42436,9,16.5,8,43260,14
K. CHARTER,ESSEX,6020,Pride Academy Charter School,8.5,62,48175,32,8.8,59,50974,41
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,19.1,2,41120,6,18,5,40550,7
K. CHARTER,ESSEX,6029,Newark Educators Charter School,12.2,20,54380,55,10.3,52,54839,56
K. CHARTER,ESSEX,6037,Newark Legacy CS,10.7,43,50000,42,14,18,57000,58
K. CHARTER,ESSEX,6038,Visions Academy CS,13.6,13,53000,52,,,,
K. CHARTER,ESSEX,6059,Newark Prep,,,,,16.7,7,52000,44
K. CHARTER,ESSEX,6075,100 Legacy Academy CS,,,,,15.8,9,45000,20
K. CHARTER,ESSEX,6090,Paulo Freire CS for Liberty Ed,,,,,,,,
K. CHARTER,ESSEX,6091,Merit Prep CS of Newark,,,,,,,,
K. CHARTER,ESSEX,6320,Discovery CS,11.5,38,47500,24,,,,
K. CHARTER,ESSEX,6410,East Orange Community CS,13.5,14,50337,44,13.5,20,53350,50
K. CHARTER,ESSEX,6665,Gray CS,12.2,20,57500,57,12.2,30,54500,55
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,9.2,58,47930,27,9.6,56,48506,31
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,14.5,8,50210,43,15.6,10,51628,43
K. CHARTER,ESSEX,7280,Greater Newark CS,11.9,27,61359,62,14.6,14,62586,63
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,13.8,12,51550,47,12.1,31,52925,48
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,10.7,43,58000,58,10.7,47,59000,60
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,16.1,6,65000,64,11.2,40,64234,64
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,13.2,16,52000,50,14.3,16,54000,54
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,11.7,30,46540,21,9.7,55,47775,27
K. CHARTER,ESSEX,8065,University Heights CS,12,26,54030,54,11.2,40,53875,52
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,9.4,55,41361,7,9,58,41361,8
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,19.4,1,48410,35,215,1,25000,1
K. CHARTER,HUDSON,6082,Beloved Community Charter School,,,,,14.3,16,40500,6
K. CHARTER,HUDSON,6235,Liberty Academy CS,11.7,30,45088,19,12.1,31,44558,18
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,13.3,15,72629,65,12.8,26,72629,65
K. CHARTER,HUDSON,6720,Hoboken CS,8.2,64,40729,4,7.1,64,41517,9
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,18.5,3,62322,63,18,5,58654,59
K. CHARTER,HUDSON,6915,Jersey City Golden Door,12.6,18,48636,37,13,23,49682,34
K. CHARTER,HUDSON,7115,Learning Community CS,14.7,7,46910,23,12.9,24,47451,24
K. CHARTER,HUDSON,7830,Soaring Heights CS,14.2,10,52523,51,14.8,13,53173,49
K. CHARTER,HUDSON,8060,University Academy CS,11.2,39,48452,36,11,45,51404,42
K. CHARTER,MERCER,6017,Foundation Academy CS,10.9,42,53768,53,13.2,21,53500,51
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,9.3,57,41725,8,,,,
K. CHARTER,MERCER,6810,International CS of Trenton,8.7,60,42478,10,5.3,65,43760,16
K. CHARTER,MERCER,7500,Pace CS of Hamilton,10.5,47,44500,15,10.9,46,46502,23
K. CHARTER,MERCER,7540,Princeton CS,11.7,30,60250,61,11.9,33,60000,61
K. CHARTER,MERCER,8140,Village CS,9.7,52,48000,29,71.8,2,50000,37
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,,,,,,,,
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,16.3,5,45000,18,,,,
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,11.6,34,47531,25,58.3,3,47549,25
K. CHARTER,MONMOUTH,6010,Academy Charter High School,10.7,43,48250,33,11.4,38,52500,47
K. CHARTER,MONMOUTH,6740,Hope Academy CS,10.6,46,43720,12,7.8,63,42683,11
K. CHARTER,MONMOUTH,7720,The Red Bank CS,9.4,55,49790,40,9.4,57,49416,32
K. CHARTER,MORRIS,8050,Unity CS,12.3,19,48000,29,10.6,49,47926,29
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,10.5,47,49193,39,12.6,28,50669,40
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,12.2,20,38093,1,,,,
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,11.9,27,49850,41,13.8,19,50500,39
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,9.5,54,48372,34,10.7,47,47925,28
K. CHARTER,SOMERSET,6081,Thomas Edison EnergySmart CS,,,,,14.5,15,39000,3
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,11.7,30,51721,48,11.3,39,49913,36
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,11.6,34,48000,29,,,,
K. CHARTER,UNION,6217,Central Jersey Arts CS,,,,,,,,
K. CHARTER,UNION,7600,Queen City Academy CS,9.8,51,43838,13,11.2,40,44052,17
K. CHARTER,UNION,8010,Union County TEAMS CS,14.1,11,46758,22,20,4,45889,22
K. CHARTER,WARREN,7727,Ridge and Valley CS,8.7,60,39764,2,8.5,61,40303,5
