GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,2692748,737838,3430586,585116
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,7103856,1250103,8353959,4050429
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,2140621,-1602112,538510,-25091
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,574836,63852,638688,347855
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,702232,79562,781794,369797
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,2670957,419310,3090267,642257
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,2616738,-357003,2259735,-273627
K. CHARTER,ATLANTIC,6612,Galloway Community CS,228456,239651,468107,115389
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,130480,53087,183567,39411
K. CHARTER,ATLANTIC,7420,Oceanside CS,369574,85120,454694,-294910
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,1314334,480744,1795078,-404702
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,2700021,-116271,2583750,117437
K. CHARTER,BERGEN,7890,Teaneck Community CS,150957,14038,164995,248682
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,-5826,143401,137575,108138
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,0,231547,231547,5869
K. CHARTER,CAMDEN,6024,Camden's Pride Charter School,919228,-398436,520792,-45465
K. CHARTER,CAMDEN,6027,Institute of Excellence Charter School,350200,432884,783084,284817
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,1116291,447959,1516730,430841
K. CHARTER,CAMDEN,6215,Camden's Promise CS,958876,-433364,525512,1071859
K. CHARTER,CAMDEN,6232,Environment Community CS,3184814,768402,3953216,1037771
K. CHARTER,CAMDEN,6240,Freedom Academy CS,-3484,411505,408021,454771
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,1990960,-558015,1432945,516106
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,2892259,-714314,2177945,-914314
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,126634,61480,188114,151777
K. CHARTER,ESSEX,6016,Adelaide L. Sandford CS,790714,100437,891151,573503
K. CHARTER,ESSEX,6020,Pride Academy Charter School,1343542,315135,1658677,-558038
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,154441,567628,722069,215326
K. CHARTER,ESSEX,6029,Newark Educators Charter School,51143,167291,218434,-67254
K. CHARTER,ESSEX,6037,Newark Legacy CS,0,285671,285671,114343
K. CHARTER,ESSEX,6038,Visions Academy CS,0,429701,429701,816695
K. CHARTER,ESSEX,6320,Discovery CS,301252,-104007,197245,11270
K. CHARTER,ESSEX,6410,East Orange Community CS,757486,-59101,698385,79263
K. CHARTER,ESSEX,6665,Gray CS,478093,-143734,334359,155650
K. CHARTER,ESSEX,7100,Lady Liberty Academy CS,1438229,488718,1926947,418876
K. CHARTER,ESSEX,7210,Marion P. Thomas CS,771437,-117257,654180,-265798
K. CHARTER,ESSEX,7280,Greater Newark CS,814716,280097,1094813,249853
K. CHARTER,ESSEX,7290,New Horizons Comm. CS,2998355,649965,3648320,-2130221
K. CHARTER,ESSEX,7320,North Star Acad. CS of Newark,2806380,341700,3148080,617477
K. CHARTER,ESSEX,7325,TEAM Academy Charter School,1534898,820656,2355554,1893230
K. CHARTER,ESSEX,7730,Robert Treat Academy CS,404568,-92884,311684,159842
K. CHARTER,ESSEX,7735,Maria L. Varisco-Rogers CS,1807746,1273636,3081382,665034
K. CHARTER,ESSEX,8065,University Heights CS,262023,150163,412186,815149
K. CHARTER,HUDSON,6030,The Ethical Community Charter School,93050,6982,100032,83149
K. CHARTER,HUDSON,6036,HOLA Hoboken Dual Lang CS,0,37337,37337,6360
K. CHARTER,HUDSON,6235,Liberty Academy CS,528277,294359,822636,316794
K. CHARTER,HUDSON,6420,Elysian CS of Hoboken,59814,15684,75498,183187
K. CHARTER,HUDSON,6720,Hoboken CS,469584,-210092,259492,119283
K. CHARTER,HUDSON,6910,Jersey City Comm. CS,545760,39007,584767,207927
K. CHARTER,HUDSON,6915,Jersey City Golden Door,792593,-205746,586847,-180000
K. CHARTER,HUDSON,7115,Learning Community CS,623659,-106399,517260,8004
K. CHARTER,HUDSON,7830,Soaring Heights CS,344973,228971,573944,181950
K. CHARTER,HUDSON,8060,University Academy CS,1615199,-11972,1603227,150980
K. CHARTER,MERCER,6017,Foundation Academy CS,786943,193336,980279,376696
K. CHARTER,MERCER,6025,Paul Robeson Humanities  CS,655857,864820,1520677,182919
K. CHARTER,MERCER,6810,International CS of Trenton,381968,-179308,202660,-156952
K. CHARTER,MERCER,7500,Pace CS of Hamilton,353245,155715,508960,99090
K. CHARTER,MERCER,7540,Princeton CS,131891,19498,151389,290126
K. CHARTER,MERCER,8140,Village CS,1009131,336231,1345362,118864
K. CHARTER,MIDDLESEX,6032,Academy for Urban Leadership CS,0,128593,128593,553842
K. CHARTER,MIDDLESEX,6041,Hatikvah International CS,0,115562,115562,-70424
K. CHARTER,MIDDLESEX,6635,Greater Brunswick CS,414754,181509,596263,56632
K. CHARTER,MONMOUTH,6010,Academy Charter High School,152379,56828,209207,-3042
K. CHARTER,MONMOUTH,6740,Hope Academy CS,500973,-40444,460529,96100
K. CHARTER,MONMOUTH,7720,The Red Bank CS,53690,113803,167493,106191
K. CHARTER,MORRIS,8050,Unity CS,106564,61079,167643,166999
K. CHARTER,PASSAIC,6021,Community Charter School of Paterson,1735064,457876,2192940,-180234
K. CHARTER,PASSAIC,6230,Classical Academy CS of Clifton,834503,308968,1143471,282231
K. CHARTER,PASSAIC,7503,Paterson CS for Sci/Tech,1818923,590164,2409087,-342488
K. CHARTER,SOMERSET,6018,Central Jersey College Prep CS,453648,-45651,407997,692339
K. CHARTER,SUSSEX,7850,Sussex County CS for Technology,494988,-256161,238827,144652
K. CHARTER,UNION,6033,The Barack Obama Green Charter HS,0,306747,306747,353040
K. CHARTER,UNION,6217,Central Jersey Arts CS,664510,-917720,-253210,470332
K. CHARTER,UNION,7600,Queen City Academy CS,586798,240874,827672,299325
K. CHARTER,UNION,8010,Union County TEAMS CS,429804,-62669,367135,438155
K. CHARTER,WARREN,7727,Ridge and Valley CS,50967,126441,177408,-51931
