CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
SOMERSET,3320,MONTGOMERY TWP,82393177,5258.3,15669,24,81723399,5153.4,15858,37,"N. K-12|K-12,3500+",NK-12K-123500plus
SOMERSET,3670,NORTH PLAINFIELD BORO,60390433,3369.4,17923,49,57657402,3386.1,17028,42,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4810,SOMERSET CO VOCATIONAL,17850247,493.9,36143,20,15490875,512.9,30204,19,Q. COUNTY VOC,QCOUNTYVOC
SOMERSET,4815,SOMERSET HILLS REGIONAL,40613287,2109.1,19257,59,40269695,2088.9,19278,61,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4820,SOMERVILLE BORO,41005672,2372.1,17287,42,41962495,2442.9,17177,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SOMERSET,4850,SOUTH BOUND BROOK,10284085,564.1,18232,52,9012657,587.5,15341,14,"J. K-12|K-8,401-750",JK-12K-8401-750
SOMERSET,5470,WARREN TWP,42795143,2235.4,19144,79,39667771,2204.2,17997,77,"E. K-8|K-8,751+",EK-8K-8751plus
SOMERSET,5540,WATCHUNG BORO,13170000,726.7,18124,50,12721539,721,17643,46,"D. K-8|K-8,401-750",DK-8K-8401-750
SOMERSET,5550,WATCHUNG HILLS REGIONAL,39571658,2130,18579,16,39736858,2084.7,19061,23,"G. G9-12|7-12,9-12",GG9-127-129-12
SOMERSET,6018,CENTRAL JERSEY PREP CHARTER SCHOOL,4314450,273.7,15762,38,4159387,280.2,14846,32,O. CHARTER,OCHARTER
SUSSEX,90,ANDOVER REG,16350257,910.5,17957,45,15896936,916.6,17344,42,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,640,BYRAM TWP,15518032,1088.1,14262,11,15004900,1037.4,14463,17,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,1560,FRANKFORD TWP,11211703,624,17967,46,11139900,596.6,18672,53,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1570,FRANKLIN BORO,8578288,524.7,16350,27,8545077,512.1,16685,35,"D. K-8|K-8,401-750",DK-8K-8401-750
SUSSEX,1630,FREDON TWP,5384374,347.7,15485,21,5448440,335.2,16253,27,A. K-6|K-6,AK-6K-6
SUSSEX,1800,GREEN TWP,10612699,683.7,15523,16,11080464,669.8,16542,31,"J. K-12|K-8,401-750",JK-12K-8401-750
SUSSEX,1930,HAMBURG BORO,5951681,285.9,20814,55,5730849,284.9,20116,51,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,1980,HAMPTON TWP,6905788,424.9,16254,28,6722571,392.4,17130,36,A. K-6|K-6,AK-6K-6
SUSSEX,2030,HARDYSTON TWP,12189159,750,16252,51,12382627,746,16599,62,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,2165,HIGH POINT REGIONAL,26250414,1223.2,21461,36,24775884,1157.7,21401,36,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,2240,HOPATCONG,37919024,2232,16989,34,36240351,2139.8,16937,41,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
SUSSEX,2465,KITTATINNY REGIONAL,21870529,1165.2,18771,18,21338772,1113.9,19158,25,"F. G7-12|7-12,9-12",FG7-127-129-12
SUSSEX,2490,LAFAYETTE TWP,5151261,284.9,18083,35,4975832,260.1,19131,43,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,2615,LENAPE VALLEY REGIONAL,14838836,869.2,17073,9,13994016,845.7,16547,8,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,3300,MONTAGUE TWP,8291872,428.4,19355,42,7834722,432.1,18133,37,"I. K-12|K-8,0-400",IK-12K-80-400
SUSSEX,3590,NEWTON TOWN,26496268,1554.1,17049,29,25851845,1507.9,17145,29,"L. K-12|K-12,0-1800",LK-12K-120-1800
SUSSEX,3840,OGDENSBURG BORO,4949610,315,15713,13,4738169,290.5,16313,21,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,4650,SANDYSTON-WALPACK TWP,3016371,164.7,18313,42,2705009,157.2,17207,37,A. K-6|K-6,AK-6K-6
SUSSEX,4960,SPARTA TWP,65409588,3973.8,16460,38,61693522,3897.8,15828,35,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5030,STANHOPE BORO,6460461,404.3,15981,16,5715630,387,14769,11,"C. K-8|K-8,0-400",CK-8K-80-400
SUSSEX,5040,STILLWATER TWP,6340388,398.6,15907,23,6279142,377.8,16618,33,A. K-6|K-6,AK-6K-6
SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,25862492,1540.5,16789,59,23951828,1481.8,16164,51,"E. K-8|K-8,751+",EK-8K-8751plus
SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,14441475,565.4,25544,17,13869982,591.6,23447,17,Q. COUNTY VOC,QCOUNTYVOC
SUSSEX,5360,VERNON TWP,78836770,4305.5,18311,69,75695426,4046.4,18707,83,"N. K-12|K-12,3500+",NK-12K-123500plus
SUSSEX,5435,WALLKILL VALLEY REGIONAL,15387616,812.5,18938,21,15303215,796.5,19214,27,"G. G9-12|7-12,9-12",GG9-127-129-12
SUSSEX,7850,SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOL,2083786,150.5,13848,20,3055612,200.3,15253,34,O. CHARTER,OCHARTER
UNION,310,BERKELEY HEIGHTS TWP,49159344,2872.7,17113,36,46285701,2825.4,16382,33,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,850,CLARK TWP,38185324,2312.6,16512,30,35649852,2354.2,15143,13,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,980,CRANFORD TWP,57965200,3917.2,14798,7,56203560,3949,14232,6,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1320,ELIZABETH CITY,463427035,23003.3,20146,88,460452795,24019.1,19170,88,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,1710,GARWOOD BORO,9148527,552.9,16546,31,8471248,534.8,15840,24,"J. K-12|K-8,401-750",JK-12K-8401-750
UNION,2190,HILLSIDE TWP,55637217,3164.8,17580,45,54716252,3154.5,17345,48,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,2420,KENILWORTH BORO,23128316,1403.2,16483,23,22772250,1359.4,16752,23,"L. K-12|K-12,0-1800",LK-12K-120-1800
UNION,2660,LINDEN CITY,109255336,6243.9,17498,59,107940819,6121.3,17634,65,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,3470,MOUNTAINSIDE BORO,15577740,1055,14766,16,15475049,1074.5,14403,16,"K. K-12|K-8,751+",KK-12K-8751plus
UNION,3560,NEW PROVIDENCE BORO,36682831,2237,16399,25,36348302,2241.4,16217,30,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4160,PLAINFIELD CITY,153180836,7826.5,19572,84,151325551,7915.6,19117,87,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4290,RAHWAY CITY,64847575,3926.3,16516,40,63918305,3914.7,16328,44,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,4540,ROSELLE BORO,53947771,2868.6,18806,56,53199312,2856.9,18621,58,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4550,ROSELLE PARK BORO,33048322,2003.6,16494,29,32073684,1993.9,16086,25,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,4670,SCOTCH PLAINS-FANWOOD REG,86299521,5543.7,15567,22,84577521,5617.6,15056,18,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5000,SPRINGFIELD TWP,37314852,2176.4,17145,38,36836296,2217.5,16612,37,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
UNION,5090,SUMMIT CITY,70688995,3940.8,17938,66,71279769,3990.8,17861,72,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5260,UNION COUNTY VOCATIONAL,26234757,1724.7,15211,4,25094349,1586.4,15818,5,Q. COUNTY VOC,QCOUNTYVOC
UNION,5290,UNION TWP,123997932,7907.1,15682,25,136298467,7667.2,17777,69,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5730,WESTFIELD TOWN,94753235,6349.4,14923,9,94666594,6319,14981,16,"N. K-12|K-12,3500+",NK-12K-123500plus
UNION,5810,WINFIELD TWP,3265747,173.2,18858,36,3257036,164.9,19746,48,"I. K-12|K-8,0-400",IK-12K-80-400
UNION,6033,THE BARACK OBAMA GREEN CHARTER HIGH SCHO,,,,,1582475,110.6,14311,24,O. CHARTER,OCHARTER
UNION,6217,CENTRAL JERSEY ARTS CHARTER SCHOOL,4493124,344.6,13039,14,0,0,,,O. CHARTER,OCHARTER
UNION,7600,QUEEN CITY ACADEMY CHARTER SCHOOL,3034669,225.1,13480,16,3194989,232.6,13738,18,O. CHARTER,OCHARTER
UNION,8010,UNION COUNTY TEAMS CHARTER SCHOOL,2921541,214.5,13620,18,3579481,249.5,14344,25,O. CHARTER,OCHARTER
WARREN,30,ALLAMUCHY TWP,9295874,498.9,18634,55,8965962,523.2,17136,39,"J. K-12|K-8,401-750",JK-12K-8401-750
WARREN,70,ALPHA BORO,5324107,362.8,14675,6,4972578,368.2,13505,1,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,280,BELVIDERE TOWN,13112418,909.4,14418,2,13052866,869,15021,7,"L. K-12|K-12,0-1800",LK-12K-120-1800
WARREN,400,BLAIRSTOWN TWP,9188821,633.8,14498,12,8438320,639.1,13203,4,A. K-6|K-6,AK-6K-6
WARREN,1620,FRANKLIN TWP,5509614,320,17219,37,5453782,298.3,18283,46,A. K-6|K-6,AK-6K-6
WARREN,1670,FRELINGHUYSEN TWP,2943382,192.7,15275,19,2826313,179.5,15750,25,A. K-6|K-6,AK-6K-6
WARREN,1785,GREAT MEADOWS REGIONAL,20271240,1417.7,14299,13,20387929,1338.2,15236,30,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1840,GREENWICH TWP,16366489,1299.8,12592,1,15277495,1257.8,12146,2,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,1870,HACKETTSTOWN,31106394,1812.9,17159,40,28803187,1853.8,15537,19,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
WARREN,2040,HARMONY TWP,7076344,432.5,16360,24,6939721,420.6,16501,24,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2250,HOPE TWP,4919473,294.5,16707,29,4659731,281.6,16545,25,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,2470,KNOWLTON TWP,4805533,282.8,16991,35,4675367,275.7,16956,34,A. K-6|K-6,AK-6K-6
WARREN,2790,LOPATCONG TWP,16474443,1298.7,12686,2,16774144,1296.5,12938,5,"K. K-12|K-8,751+",KK-12K-8751plus
WARREN,2970,MANSFIELD TWP,10263640,725.9,14139,9,9345397,700.8,13335,7,A. K-6|K-6,AK-6K-6
WARREN,3675,NORTH WARREN REGIONAL,17734379,1120,15834,3,17216418,1068.6,16111,6,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,3890,OXFORD TWP,6590655,403.1,16351,22,6996871,386.2,18118,36,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,4100,PHILLIPSBURG TOWN,67701445,3681.2,18391,73,67253006,3757,17901,74,"N. K-12|K-12,3500+",NK-12K-123500plus
WARREN,4200,POHATCONG TWP,8300160,499.4,16621,27,7657136,497.4,15394,14,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,5450,WARREN CO SPECIAL SERVICE,1765759,37.5,47122,3,1728574,33.7,51259,4,P. CSSD,PCSSD
WARREN,5460,WARREN COUNTY VOCATIONAL,9241473,441.2,20946,11,9720921,519.7,18704,9,Q. COUNTY VOC,QCOUNTYVOC
WARREN,5465,WARREN HILLS REGIONAL,37059063,1998.5,18543,15,34632604,1947.7,17781,11,"F. G7-12|7-12,9-12",FG7-127-129-12
WARREN,5480,WASHINGTON BORO,7783766,554,14051,8,7338072,539.3,13608,9,A. K-6|K-6,AK-6K-6
WARREN,5530,WASHINGTON TWP,9300841,649.7,14316,11,8671817,613.1,14145,14,A. K-6|K-6,AK-6K-6
WARREN,5780,WHITE TWP,9606952,616.7,15578,11,8953842,573.4,15615,17,"I. K-12|K-8,0-400",IK-12K-80-400
WARREN,7727,RIDGE AND VALLEY CHARTER SCHOOL,1521705,103,14774,31,1383011,112.9,12249,12,O. CHARTER,OCHARTER
